CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
48879,21,Female,2,10,9,29,Standard,Monthly,255,29,1
47847,35,Female,50,28,5,29,Premium,Monthly,440,13,1
47130,47,Female,8,2,6,25,Standard,Annual,224,23,1
33532,45,Male,6,25,1,23,Standard,Monthly,941,8,0
2931,33,Male,52,23,9,22,Basic,Monthly,992,22,1
4095,63,Male,2,20,9,23,Premium,Quarterly,627,15,0
57230,50,Female,42,17,2,23,Premium,Annual,282,11,1
31770,21,Female,25,8,7,13,Basic,Monthly,475,24,0
60493,45,Female,49,18,6,29,Basic,Monthly,740,12,1
24021,43,Male,56,29,2,14,Basic,Annual,164,17,0
63934,26,Female,50,30,7,16,Standard,Annual,814,17,1
54619,64,Female,18,3,4,14,Premium,Monthly,136,14,1
37233,47,Male,58,22,6,28,Standard,Monthly,846,29,1
24403,65,Male,45,5,3,23,Standard,Annual,527,24,0
62219,27,Female,22,11,6,23,Basic,Monthly,341,15,1
36508,39,Male,14,29,5,5,Basic,Annual,849,1,0
29911,65,Female,43,1,9,16,Basic,Annual,805,24,1
25145,59,Female,7,21,9,25,Standard,Annual,923,21,0
25701,63,Male,8,30,7,1,Standard,Quarterly,608,8,0
62126,56,Male,44,26,5,17,Premium,Quarterly,485,25,1
40358,51,Female,50,5,8,24,Basic,Quarterly,279,10,1
48824,56,Male,31,6,7,30,Standard,Annual,868,14,1
60785,59,Male,15,3,5,28,Basic,Quarterly,719,15,1
18732,60,Male,3,13,5,22,Standard,Monthly,639,5,0
36393,61,Female,35,17,7,1,Standard,Monthly,244,14,0
10903,56,Female,45,30,2,30,Basic,Quarterly,467,26,1
58802,31,Female,26,1,8,20,Standard,Monthly,669,4,1
27412,59,Female,13,11,1,28,Premium,Quarterly,225,17,1
42879,48,Male,42,7,0,13,Premium,Quarterly,527,1,0
9586,32,Male,25,5,5,9,Standard,Monthly,362,3,0
2227,36,Male,33,13,1,0,Standard,Quarterly,155,29,0
2535,19,Male,20,23,3,5,Premium,Monthly,748,21,0
36105,61,Female,16,24,10,9,Premium,Monthly,555,30,0
28292,34,Male,44,2,8,17,Standard,Annual,682,15,1
29905,22,Female,48,9,10,14,Premium,Monthly,383,24,0
5664,37,Male,2,28,8,21,Basic,Annual,392,1,0
9100,21,Male,30,15,5,10,Basic,Annual,626,20,0
12092,28,Female,19,18,8,29,Standard,Quarterly,583,8,0
49983,28,Female,48,1,9,20,Basic,Annual,573,7,1
8101,40,Female,26,11,2,26,Premium,Monthly,884,25,1
46928,39,Female,26,2,5,1,Basic,Annual,148,16,1
11810,18,Female,19,20,10,1,Basic,Annual,432,20,0
51538,34,Male,40,3,5,27,Basic,Quarterly,140,8,1
49223,47,Female,17,16,0,23,Premium,Monthly,794,11,1
24777,38,Male,26,29,6,26,Premium,Monthly,122,4,1
8779,62,Male,16,22,4,3,Premium,Quarterly,258,16,0
45968,23,Female,5,25,5,29,Basic,Annual,378,18,1
29003,32,Female,30,12,8,17,Premium,Annual,574,25,1
39185,42,Male,41,27,1,21,Standard,Monthly,912,26,0
57406,24,Female,53,9,3,22,Premium,Quarterly,297,11,1
18993,34,Female,40,25,4,4,Basic,Quarterly,197,12,0
61340,54,Female,7,21,2,28,Premium,Monthly,309,16,1
35496,43,Female,3,29,7,15,Premium,Annual,242,7,0
17254,61,Female,21,15,0,0,Premium,Annual,666,9,0
52918,48,Male,28,14,9,29,Basic,Monthly,803,12,1
20949,45,Female,8,28,9,20,Premium,Quarterly,861,26,0
3183,53,Female,32,29,9,22,Basic,Annual,447,28,1
2413,19,Male,33,16,5,13,Standard,Quarterly,685,12,0
27851,57,Female,32,26,5,16,Basic,Annual,643,22,1
56326,59,Female,49,20,9,23,Standard,Annual,445,4,1
61526,64,Male,43,19,5,19,Basic,Annual,610,7,1
58615,27,Male,6,1,4,27,Basic,Annual,293,14,1
25101,61,Female,28,2,8,24,Basic,Quarterly,293,6,1
31091,40,Female,20,28,4,3,Standard,Monthly,748,4,0
26649,46,Male,47,16,9,4,Premium,Annual,647,23,0
3808,36,Male,27,20,9,24,Basic,Annual,222,28,1
20792,25,Female,37,19,3,7,Premium,Quarterly,800,21,0
25192,41,Female,24,1,0,14,Basic,Quarterly,394,1,0
50937,45,Female,7,2,3,14,Premium,Annual,446,30,1
43998,48,Male,57,8,0,3,Premium,Monthly,293,18,0
45465,45,Female,44,6,2,17,Basic,Quarterly,868,22,0
22119,62,Female,22,16,10,25,Premium,Annual,736,1,0
29808,56,Female,31,21,6,6,Standard,Quarterly,510,30,0
43911,26,Male,2,18,0,12,Basic,Monthly,969,23,0
8864,33,Male,37,1,8,19,Standard,Quarterly,274,9,1
33375,63,Female,38,6,3,28,Premium,Quarterly,335,12,1
62098,27,Male,30,14,10,21,Premium,Annual,828,30,1
58528,42,Female,4,10,0,21,Basic,Monthly,957,30,1
8744,30,Male,30,20,8,18,Standard,Monthly,831,4,1
49604,51,Female,8,12,10,25,Premium,Quarterly,257,25,1
857,31,Female,7,23,9,26,Basic,Monthly,970,11,1
1927,58,Female,10,11,2,19,Premium,Annual,996,22,0
47350,42,Female,48,9,4,22,Basic,Annual,360,25,1
26001,64,Male,32,27,5,28,Basic,Annual,900,25,1
49107,38,Female,1,7,5,24,Basic,Annual,382,6,1
9403,49,Male,31,5,9,20,Premium,Quarterly,364,29,1
41114,53,Male,54,26,9,13,Basic,Quarterly,411,1,0
32813,51,Male,22,3,9,13,Premium,Quarterly,411,16,1
2813,54,Male,48,26,10,14,Premium,Annual,671,24,0
55695,51,Male,60,28,7,22,Standard,Monthly,637,22,1
23567,48,Female,36,6,3,14,Standard,Annual,652,26,0
58516,53,Female,52,22,7,25,Premium,Annual,492,9,1
46954,22,Female,20,7,9,25,Basic,Annual,253,2,1
14629,57,Female,1,10,2,27,Basic,Monthly,105,6,1
36193,46,Male,53,5,7,30,Standard,Monthly,601,22,1
48171,53,Female,59,10,9,22,Basic,Quarterly,258,10,1
38585,56,Female,59,26,6,7,Standard,Monthly,693,24,0
57106,40,Female,12,18,3,28,Basic,Annual,358,15,1
19730,18,Male,10,6,6,12,Standard,Monthly,946,4,0
60593,19,Female,43,26,2,28,Basic,Monthly,939,23,1
45983,38,Female,35,26,9,20,Premium,Monthly,625,23,1
36092,38,Female,19,26,7,18,Premium,Quarterly,121,27,0
41490,34,Male,56,2,3,14,Basic,Annual,323,12,0
14406,20,Female,5,19,8,3,Premium,Monthly,557,18,0
56781,46,Female,22,17,9,22,Basic,Quarterly,313,3,1
43180,29,Male,56,10,3,3,Basic,Quarterly,226,14,0
49721,61,Male,34,30,7,29,Standard,Quarterly,777,6,1
30193,64,Female,3,17,9,30,Standard,Quarterly,339,13,1
34820,54,Female,47,4,8,16,Premium,Annual,156,15,1
52359,26,Male,33,27,10,24,Basic,Monthly,553,30,1
1026,49,Male,10,5,6,1,Standard,Monthly,851,18,0
35842,65,Male,1,20,6,25,Standard,Quarterly,654,30,0
19482,22,Male,32,20,1,16,Standard,Quarterly,820,2,0
6882,46,Female,12,27,10,10,Basic,Annual,367,12,0
536,62,Female,17,19,8,15,Standard,Monthly,182,19,0
64334,60,Female,34,16,5,22,Standard,Quarterly,724,27,1
18649,38,Female,28,28,10,6,Premium,Monthly,282,21,0
28529,34,Male,31,9,1,7,Premium,Quarterly,629,30,0
10054,40,Female,33,23,0,22,Premium,Quarterly,498,16,1
3797,56,Male,21,26,2,13,Standard,Annual,561,22,0
10245,61,Male,30,28,8,9,Premium,Monthly,841,22,0
36695,62,Male,17,13,1,26,Basic,Annual,612,20,0
42213,38,Male,46,27,7,1,Basic,Quarterly,854,18,0
5598,31,Male,59,24,9,8,Basic,Quarterly,165,20,0
51929,57,Male,54,15,9,17,Premium,Monthly,878,30,1
12340,35,Male,51,1,4,29,Standard,Monthly,358,30,0
35786,24,Male,11,10,4,5,Premium,Quarterly,886,21,0
17900,52,Female,24,29,1,6,Basic,Annual,935,19,0
63168,25,Female,31,20,5,29,Basic,Quarterly,416,18,1
35424,44,Male,28,13,1,11,Basic,Annual,344,8,0
14571,35,Female,50,20,2,13,Standard,Annual,165,20,0
64122,61,Male,45,7,6,30,Basic,Quarterly,453,16,1
10297,44,Male,54,16,9,4,Standard,Quarterly,124,8,0
27177,21,Male,57,3,9,26,Basic,Annual,518,10,1
28649,38,Female,13,15,5,9,Basic,Quarterly,407,16,0
60083,60,Male,53,22,10,19,Standard,Quarterly,633,8,1
22451,30,Female,52,18,7,17,Basic,Quarterly,579,24,1
9258,59,Male,58,11,6,20,Premium,Annual,248,14,1
47657,40,Female,43,20,1,24,Standard,Quarterly,420,4,1
54416,57,Female,58,24,5,22,Standard,Quarterly,784,21,1
16761,33,Male,53,13,7,11,Standard,Monthly,391,9,0
41836,20,Female,38,26,0,6,Basic,Monthly,987,26,0
5051,48,Male,35,30,7,15,Basic,Quarterly,898,1,0
30273,21,Male,36,24,8,27,Premium,Monthly,730,11,1
31051,24,Female,40,15,10,15,Basic,Quarterly,886,6,0
9217,38,Female,29,1,2,5,Premium,Annual,765,18,0
56017,36,Female,45,29,8,23,Standard,Annual,333,29,1
12403,26,Female,55,28,5,7,Standard,Monthly,725,13,0
57563,45,Male,34,30,8,26,Basic,Monthly,709,11,1
10720,55,Male,56,26,4,30,Premium,Monthly,481,4,0
33513,63,Female,35,21,1,5,Standard,Quarterly,176,5,0
4955,58,Male,56,17,3,30,Premium,Quarterly,939,17,0
51895,29,Female,36,15,6,30,Premium,Quarterly,207,15,1
63583,18,Male,34,10,8,23,Basic,Quarterly,574,22,1
63083,27,Female,57,10,7,28,Basic,Monthly,737,7,1
60741,63,Female,24,24,9,25,Premium,Quarterly,327,24,1
31023,19,Male,27,4,1,0,Basic,Annual,240,2,0
13194,58,Male,19,23,0,4,Premium,Annual,207,19,0
34056,45,Male,24,8,10,28,Premium,Annual,539,11,1
43016,32,Male,60,10,5,21,Standard,Monthly,229,19,1
27907,54,Female,38,16,3,5,Standard,Monthly,638,29,0
21109,30,Female,59,20,1,26,Premium,Monthly,632,23,1
39445,41,Male,48,5,10,4,Premium,Annual,893,6,0
19508,58,Female,32,29,10,22,Standard,Annual,202,28,1
6252,47,Male,11,28,0,17,Premium,Quarterly,269,25,0
55063,61,Female,59,1,6,18,Standard,Monthly,418,26,1
50267,56,Male,56,19,8,22,Premium,Annual,445,2,1
1740,62,Male,1,6,2,18,Premium,Annual,324,29,0
28282,56,Female,37,28,7,24,Premium,Monthly,811,23,1
33460,19,Female,54,10,4,25,Basic,Annual,633,4,0
34291,23,Male,30,4,7,10,Standard,Monthly,930,17,0
10257,57,Female,11,1,3,8,Basic,Quarterly,501,16,0
22458,52,Male,46,2,2,25,Standard,Annual,816,29,0
16612,49,Male,28,13,2,1,Standard,Quarterly,346,2,0
45290,63,Male,31,12,0,16,Standard,Quarterly,187,27,0
46441,25,Male,25,21,10,23,Premium,Monthly,583,26,1
26441,64,Male,42,10,1,11,Basic,Quarterly,516,16,0
36198,29,Female,41,22,6,26,Premium,Annual,778,20,1
5249,63,Male,7,29,8,12,Standard,Annual,235,1,0
50512,30,Male,53,4,7,25,Standard,Annual,333,24,1
60428,63,Female,29,3,10,15,Basic,Quarterly,525,3,1
54650,48,Female,50,29,3,27,Standard,Annual,305,6,1
57351,61,Male,46,10,6,19,Standard,Quarterly,549,3,1
58076,20,Female,39,6,6,23,Standard,Annual,891,4,1
25306,57,Male,29,18,10,2,Standard,Monthly,943,6,0
31990,49,Female,19,13,0,8,Premium,Monthly,605,25,0
25794,61,Female,26,29,3,11,Standard,Monthly,976,15,0
34443,36,Female,34,28,5,24,Standard,Annual,676,11,1
42069,19,Male,4,25,4,11,Premium,Monthly,967,11,0
23392,23,Female,23,12,5,18,Premium,Quarterly,439,1,0
31735,35,Female,57,1,8,15,Basic,Annual,340,16,0
3060,64,Female,56,13,8,15,Premium,Annual,909,19,0
52724,56,Male,41,17,5,22,Basic,Annual,278,9,1
57219,65,Female,44,24,8,22,Basic,Quarterly,327,22,1
36202,42,Female,41,14,8,11,Standard,Quarterly,828,30,0
30295,60,Female,11,24,6,15,Standard,Monthly,444,21,0
36813,25,Male,48,3,0,28,Premium,Monthly,129,30,0
52933,28,Female,30,16,5,22,Basic,Quarterly,838,13,1
54778,44,Female,29,10,7,24,Premium,Annual,300,12,1
26155,37,Male,53,23,0,17,Basic,Annual,759,11,0
18927,63,Female,54,11,2,11,Premium,Annual,546,4,0
12292,63,Male,20,23,4,1,Basic,Annual,725,3,0
35666,57,Female,40,21,1,1,Basic,Annual,762,1,0
33427,23,Female,21,26,9,15,Premium,Annual,313,13,0
7785,64,Male,11,20,2,15,Basic,Annual,262,27,0
8918,56,Male,12,19,0,26,Premium,Annual,671,22,0
30366,47,Male,4,3,6,0,Premium,Monthly,540,14,0
61754,38,Female,48,12,7,29,Premium,Annual,426,23,1
59226,61,Male,1,5,8,21,Premium,Monthly,856,9,1
27430,48,Male,48,15,7,10,Premium,Monthly,510,16,0
39724,27,Female,46,3,6,6,Premium,Annual,236,27,0
975,29,Female,20,29,3,27,Premium,Annual,802,12,0
22211,57,Female,42,9,10,9,Standard,Annual,369,4,0
15456,57,Male,24,5,8,30,Basic,Quarterly,980,8,1
51996,37,Female,27,5,3,24,Standard,Quarterly,350,15,1
621,60,Male,50,1,0,27,Premium,Quarterly,962,17,0
17763,63,Female,6,16,9,10,Basic,Monthly,341,3,0
47807,57,Female,57,26,8,29,Premium,Quarterly,563,10,1
9953,19,Female,45,30,2,11,Standard,Annual,835,18,0
49829,54,Female,59,7,9,20,Standard,Annual,517,15,1
31207,23,Male,9,4,6,9,Standard,Quarterly,525,1,0
29855,61,Male,21,29,6,3,Premium,Quarterly,669,3,0
50180,24,Female,17,23,9,29,Standard,Monthly,703,3,1
38187,51,Male,55,24,8,11,Premium,Monthly,103,23,0
31071,31,Female,49,16,0,13,Basic,Annual,463,9,0
53831,54,Female,32,29,9,17,Premium,Quarterly,534,27,1
49159,60,Female,36,14,5,22,Standard,Annual,599,17,1
30365,62,Female,40,20,10,13,Premium,Monthly,743,1,0
51238,26,Female,19,13,10,27,Basic,Monthly,304,19,1
62444,24,Female,45,5,7,26,Premium,Quarterly,220,5,1
60709,34,Female,22,4,9,23,Standard,Monthly,543,12,1
30434,47,Male,6,25,1,10,Premium,Annual,122,20,0
2029,30,Male,10,22,6,0,Standard,Annual,869,3,0
50568,28,Male,50,22,5,17,Standard,Annual,356,28,1
13032,36,Female,48,12,6,8,Premium,Monthly,440,21,0
41579,45,Female,50,24,3,12,Standard,Quarterly,273,4,0
47544,46,Female,30,16,7,16,Premium,Monthly,642,27,1
52222,22,Female,45,13,6,18,Basic,Monthly,315,16,1
7281,65,Male,13,3,5,0,Premium,Monthly,543,8,1
15417,64,Female,49,6,3,19,Premium,Monthly,405,2,0
35516,34,Male,6,29,2,2,Premium,Monthly,907,26,0
34032,19,Male,21,19,5,27,Standard,Quarterly,849,8,0
21913,59,Female,23,10,7,2,Premium,Annual,547,29,0
15447,28,Male,37,27,5,16,Premium,Annual,857,8,1
2513,65,Female,48,7,7,27,Basic,Annual,862,23,1
37621,42,Female,27,11,0,5,Standard,Quarterly,466,8,0
38765,41,Female,48,16,10,26,Basic,Monthly,251,24,1
50121,46,Female,27,12,7,30,Premium,Monthly,352,9,1
62588,57,Female,27,5,10,6,Basic,Quarterly,839,11,1
23641,49,Male,43,17,0,25,Premium,Annual,733,23,0
62615,44,Male,45,28,5,25,Standard,Monthly,509,5,1
24888,50,Male,51,18,3,5,Premium,Monthly,330,29,0
50671,59,Female,59,26,2,30,Standard,Monthly,479,19,1
60245,38,Female,50,1,6,21,Premium,Monthly,713,28,1
24631,31,Male,26,13,10,3,Standard,Quarterly,379,2,0
45704,62,Male,50,25,5,20,Basic,Annual,333,2,1
33203,37,Female,33,1,2,4,Premium,Quarterly,719,24,0
11656,39,Male,29,4,9,5,Premium,Quarterly,434,15,0
6707,47,Female,17,18,10,13,Standard,Monthly,197,14,0
4571,47,Female,34,9,1,3,Standard,Quarterly,541,7,0
63943,22,Female,24,17,9,17,Basic,Monthly,600,24,1
52389,40,Female,52,12,9,17,Basic,Annual,965,20,1
13678,36,Male,21,18,0,25,Premium,Quarterly,359,21,0
31592,26,Female,52,27,7,0,Basic,Monthly,714,2,0
7198,26,Female,14,30,3,27,Standard,Monthly,470,30,1
17919,20,Female,35,1,9,1,Standard,Quarterly,282,19,0
39871,56,Male,35,12,5,7,Basic,Monthly,839,14,0
60966,49,Female,53,12,6,17,Premium,Quarterly,451,2,1
54063,40,Female,50,30,6,28,Standard,Monthly,839,10,1
7454,55,Female,19,30,5,1,Premium,Quarterly,609,3,0
46347,56,Female,58,4,1,21,Standard,Monthly,679,21,1
27436,30,Male,37,21,10,15,Premium,Monthly,908,19,0
103,62,Female,16,13,9,15,Standard,Quarterly,719,19,0
13886,21,Female,22,29,10,19,Standard,Quarterly,224,17,0
1723,31,Male,20,17,6,1,Standard,Monthly,596,7,0
17179,45,Male,45,3,2,16,Standard,Monthly,532,17,0
60212,48,Female,13,6,7,24,Premium,Monthly,925,25,1
63380,54,Female,26,29,6,21,Basic,Annual,444,10,1
53721,55,Female,57,11,0,25,Premium,Annual,239,10,1
48471,65,Female,42,25,5,20,Standard,Quarterly,319,8,1
29368,18,Female,17,7,5,3,Premium,Quarterly,410,1,0
62215,19,Female,54,7,7,17,Basic,Monthly,880,27,1
61570,58,Female,41,3,9,10,Basic,Monthly,787,1,1
55852,31,Male,34,13,8,24,Basic,Monthly,996,25,1
29981,48,Female,28,9,6,29,Basic,Monthly,719,29,1
9701,41,Female,4,9,5,6,Standard,Annual,328,14,0
49120,33,Male,24,6,5,27,Basic,Quarterly,386,12,1
61763,46,Female,54,6,10,28,Premium,Quarterly,502,4,1
10273,59,Female,43,22,3,24,Standard,Annual,734,6,0
16005,28,Female,35,18,5,22,Standard,Monthly,904,5,1
49666,22,Male,30,22,6,18,Standard,Quarterly,956,3,1
43512,53,Male,58,1,8,14,Basic,Annual,494,13,1
34212,22,Female,59,18,5,6,Basic,Annual,234,12,0
31530,33,Male,34,17,7,18,Basic,Annual,488,16,1
53526,40,Male,39,19,10,24,Standard,Quarterly,928,27,1
33574,42,Male,52,28,4,27,Premium,Annual,919,15,0
13484,52,Female,52,15,1,12,Standard,Annual,312,9,0
52006,31,Male,49,18,7,19,Standard,Monthly,811,8,1
31490,18,Female,7,23,6,23,Basic,Monthly,379,11,1
41631,55,Female,9,23,3,4,Standard,Monthly,797,12,0
24476,64,Female,29,1,9,15,Premium,Monthly,425,19,1
63858,33,Male,30,20,9,28,Standard,Monthly,105,23,1
21858,54,Male,35,14,8,16,Premium,Quarterly,163,24,1
33922,57,Male,60,29,5,8,Basic,Annual,289,27,0
21945,32,Male,10,27,2,25,Basic,Quarterly,322,12,0
61854,63,Female,19,3,5,8,Basic,Monthly,333,21,1
1085,25,Male,51,30,1,1,Standard,Quarterly,658,9,0
19890,39,Female,55,20,2,21,Premium,Quarterly,288,5,1
3098,34,Female,45,21,6,26,Basic,Annual,779,28,1
57633,47,Female,17,25,2,27,Premium,Monthly,617,2,1
25121,55,Female,6,2,9,10,Premium,Quarterly,698,18,1
56736,57,Female,34,2,4,13,Premium,Quarterly,796,3,1
62226,62,Female,59,9,6,30,Basic,Quarterly,796,26,1
16220,48,Male,28,26,4,30,Premium,Monthly,377,4,0
46848,29,Female,40,14,4,26,Standard,Annual,465,5,1
37258,26,Female,36,26,1,27,Basic,Quarterly,765,29,0
42274,30,Female,43,23,1,2,Premium,Annual,754,13,0
56061,31,Female,53,28,10,20,Standard,Quarterly,481,21,1
4477,39,Female,34,15,6,20,Basic,Quarterly,943,20,1
29653,37,Male,56,14,0,23,Premium,Annual,344,2,0
40500,54,Male,8,18,2,9,Basic,Quarterly,739,30,0
3073,44,Female,26,19,0,20,Standard,Monthly,630,27,0
38465,56,Male,7,5,7,5,Standard,Monthly,148,30,1
7528,22,Female,37,14,0,25,Premium,Monthly,926,15,1
18945,47,Male,6,22,5,24,Standard,Annual,971,12,0
57429,65,Female,53,6,3,28,Standard,Annual,298,25,1
34649,30,Female,52,7,8,12,Standard,Quarterly,352,12,0
51776,56,Female,21,23,2,27,Standard,Annual,145,23,1
2999,36,Female,28,16,4,9,Premium,Annual,743,16,0
16059,43,Female,10,4,2,30,Premium,Monthly,728,29,1
58175,29,Female,12,9,10,25,Premium,Quarterly,363,4,1
18427,58,Female,24,10,10,2,Premium,Quarterly,278,20,0
4967,37,Female,5,22,7,8,Basic,Monthly,237,2,0
50861,39,Male,57,19,6,16,Premium,Quarterly,364,22,1
31813,59,Male,5,8,6,11,Premium,Monthly,913,5,0
29124,61,Male,7,26,1,2,Basic,Monthly,724,9,0
35071,38,Female,8,13,3,23,Premium,Monthly,337,13,1
12637,46,Male,40,22,6,28,Premium,Monthly,305,7,1
19687,29,Female,20,24,9,25,Standard,Quarterly,960,10,0
63771,50,Female,51,16,2,28,Standard,Annual,491,14,1
60203,23,Female,53,17,5,20,Premium,Quarterly,651,30,1
3975,65,Male,36,10,4,9,Standard,Annual,594,10,0
47794,58,Female,30,2,1,26,Basic,Annual,101,1,1
43830,49,Female,57,5,10,3,Premium,Monthly,531,28,0
45842,61,Female,60,30,3,27,Basic,Monthly,210,6,1
62722,64,Female,51,8,8,17,Standard,Annual,845,19,1
32484,62,Male,4,20,1,5,Standard,Quarterly,346,21,0
51392,63,Male,9,1,6,17,Standard,Annual,307,9,1
20592,44,Female,10,25,8,24,Premium,Quarterly,912,25,0
34544,24,Male,47,9,8,22,Basic,Annual,926,28,1
60556,31,Female,6,12,8,27,Standard,Monthly,464,7,1
23171,53,Male,20,23,0,15,Basic,Annual,232,20,0
59882,22,Female,11,20,1,28,Premium,Annual,123,6,1
36646,59,Male,11,9,9,26,Standard,Monthly,726,3,0
5494,52,Female,50,13,8,4,Basic,Annual,632,10,0
19122,63,Female,6,5,0,8,Premium,Annual,744,26,0
28294,18,Female,60,7,0,9,Standard,Annual,596,24,0
8504,24,Male,25,16,3,5,Standard,Monthly,431,26,0
58,57,Male,24,28,3,24,Premium,Annual,448,12,0
19010,49,Female,44,18,0,30,Premium,Monthly,939,29,1
40366,34,Male,38,6,5,30,Standard,Monthly,805,20,1
47211,34,Male,49,30,7,21,Standard,Monthly,850,29,1
26111,53,Female,47,24,8,4,Premium,Quarterly,323,11,0
9293,21,Male,15,16,7,28,Standard,Monthly,456,26,0
53022,39,Female,40,20,10,17,Standard,Annual,602,12,1
55644,37,Female,39,6,10,17,Basic,Quarterly,587,16,1
56117,43,Female,45,15,7,30,Basic,Quarterly,229,13,1
49036,29,Female,35,14,2,28,Basic,Annual,312,20,1
53699,53,Female,52,28,0,30,Basic,Quarterly,457,20,1
32445,29,Male,55,30,5,12,Premium,Monthly,125,23,0
47621,59,Male,38,5,5,0,Basic,Quarterly,777,8,1
9914,57,Male,46,30,1,20,Basic,Quarterly,615,15,0
15449,24,Male,30,10,10,13,Standard,Annual,989,20,0
36435,42,Female,43,12,2,3,Standard,Quarterly,985,23,0
52391,49,Female,29,7,9,24,Premium,Quarterly,616,13,1
55485,22,Male,58,7,6,18,Premium,Quarterly,904,21,1
17269,35,Male,55,4,8,14,Premium,Monthly,821,16,0
10271,55,Male,22,25,3,4,Basic,Monthly,713,6,0
23653,22,Male,33,18,8,2,Basic,Quarterly,706,18,0
58313,56,Male,50,18,8,29,Standard,Monthly,285,28,1
16927,21,Male,57,7,1,26,Standard,Monthly,357,4,0
32644,52,Female,28,9,7,19,Standard,Monthly,142,25,1
30385,43,Female,7,10,7,12,Standard,Monthly,833,28,0
26340,48,Female,4,15,6,18,Premium,Annual,978,11,0
36995,63,Male,20,3,2,7,Premium,Monthly,518,25,0
34631,33,Male,22,16,2,21,Premium,Quarterly,506,17,0
37605,44,Male,37,15,5,30,Basic,Quarterly,194,18,1
34041,65,Male,18,2,4,24,Standard,Annual,824,1,1
64327,61,Female,17,18,8,21,Premium,Quarterly,424,20,1
53203,39,Female,21,17,4,29,Basic,Monthly,888,27,1
35331,28,Female,8,22,8,6,Standard,Monthly,192,28,0
2839,52,Male,24,13,3,25,Standard,Quarterly,378,16,0
33504,36,Male,25,27,4,17,Basic,Quarterly,640,12,0
35242,27,Male,21,6,6,6,Standard,Quarterly,318,12,0
28668,50,Male,41,27,4,22,Premium,Monthly,340,27,0
23134,41,Female,36,12,9,24,Premium,Annual,561,29,1
11605,47,Female,18,4,6,13,Basic,Quarterly,862,4,0
41936,58,Female,20,11,7,22,Standard,Quarterly,998,3,0
30467,65,Male,36,23,4,6,Basic,Quarterly,974,10,0
60466,24,Female,45,14,6,24,Premium,Monthly,284,14,1
85,19,Female,59,24,3,26,Basic,Quarterly,368,8,1
37782,35,Male,2,14,8,6,Basic,Quarterly,886,15,0
56508,21,Female,17,7,2,30,Basic,Monthly,942,23,1
20159,26,Female,56,26,6,14,Basic,Quarterly,477,11,0
59128,48,Female,54,20,5,29,Premium,Annual,540,9,1
11647,49,Female,22,10,8,1,Basic,Monthly,773,21,0
44275,24,Male,46,8,7,20,Basic,Monthly,154,7,1
5181,53,Female,20,10,10,0,Standard,Quarterly,897,13,0
42551,44,Male,33,3,9,5,Standard,Quarterly,230,26,0
57999,25,Male,28,18,8,30,Premium,Monthly,596,1,1
2737,51,Male,30,5,2,10,Basic,Monthly,646,7,0
10129,31,Female,48,28,10,7,Basic,Monthly,349,24,0
54641,36,Male,38,25,7,16,Standard,Annual,525,24,1
13344,64,Male,59,20,5,1,Standard,Annual,226,12,0
32262,25,Male,29,25,1,16,Premium,Monthly,479,24,0
45394,53,Female,37,14,7,6,Basic,Annual,908,20,0
9381,62,Male,38,28,7,8,Premium,Quarterly,577,11,0
49747,25,Female,43,25,5,25,Basic,Annual,369,11,1
24904,27,Female,8,5,1,27,Standard,Monthly,933,20,1
13861,46,Female,49,16,2,1,Premium,Annual,810,4,0
554,26,Male,3,29,2,16,Standard,Monthly,936,4,0
47252,54,Female,12,1,8,27,Basic,Monthly,187,27,1
28268,44,Male,16,13,9,15,Basic,Monthly,244,30,0
23238,18,Female,11,21,2,23,Standard,Quarterly,746,7,0
32272,63,Male,29,20,5,1,Standard,Monthly,938,12,0
52595,22,Male,31,15,5,25,Premium,Quarterly,458,23,1
43599,45,Female,14,10,4,23,Premium,Monthly,136,20,1
40910,47,Male,2,1,6,27,Standard,Monthly,482,2,0
45477,54,Male,50,16,10,10,Standard,Quarterly,413,26,0
51549,21,Female,24,21,5,28,Basic,Annual,395,9,1
48562,56,Female,38,1,9,29,Standard,Annual,708,17,1
15788,19,Male,47,29,7,4,Premium,Annual,775,11,0
33125,61,Female,22,23,6,10,Standard,Annual,643,15,0
4588,45,Female,12,29,8,27,Standard,Annual,809,25,0
29077,36,Male,43,17,3,13,Premium,Monthly,391,4,0
36093,39,Female,3,29,9,11,Premium,Monthly,795,13,0
51385,22,Male,6,1,2,21,Standard,Annual,970,9,1
56163,19,Male,39,15,8,29,Standard,Annual,635,18,1
55946,53,Female,32,17,6,20,Basic,Quarterly,731,15,1
47471,42,Male,38,11,10,17,Premium,Quarterly,304,28,1
57888,48,Female,39,17,2,24,Standard,Quarterly,265,1,1
57410,55,Female,50,4,4,13,Basic,Quarterly,179,23,1
9689,64,Male,13,1,9,17,Standard,Quarterly,675,19,1
18652,46,Female,9,8,6,15,Basic,Annual,849,7,0
35036,31,Female,52,29,5,12,Premium,Monthly,881,22,0
62042,31,Female,39,20,6,21,Standard,Quarterly,914,16,1
18500,64,Female,22,13,9,17,Standard,Monthly,278,22,0
20162,29,Male,38,1,4,9,Standard,Quarterly,665,19,0
3880,29,Male,31,9,10,8,Standard,Quarterly,906,26,0
